"StoreID","IsHoliday","IsOpen","HasPromotions","StoreType","AssortmentType","NearestCompetitor","Region","NumberOfSales","Region_AreaKM2","Region_GDP","Region_PopulationK","Year","Month (number)","Week","Day of year","Day of month","Day of week (number)","ID"
"1037",0,1,1,"Standard Market","With Non-Food Department",619,"0",,8410,10494,1892,2018,4,18,120,30,2,"2318_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,9,60,1,5,"2319_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,9,61,2,6,"2320_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,9,62,3,7,"2321_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,63,4,1,"2322_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,64,5,2,"2323_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,65,6,3,"2324_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,66,7,4,"2325_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,67,8,5,"2326_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,68,9,6,"2327_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,10,69,10,7,"2328_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,70,11,1,"2329_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,71,12,2,"2330_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,72,13,3,"2331_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,73,14,4,"2332_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,74,15,5,"2333_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,75,16,6,"2334_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,11,76,17,7,"2335_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,77,18,1,"2336_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,78,19,2,"2337_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,79,20,3,"2338_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,80,21,4,"2339_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,81,22,5,"2340_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,82,23,6,"2341_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,12,83,24,7,"2342_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,84,25,1,"2343_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,85,26,2,"2344_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,86,27,3,"2345_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,87,28,4,"2346_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,88,29,5,"2347_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,89,30,6,"2348_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,3,13,90,31,7,"2349_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,91,1,1,"2350_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,92,2,2,"2351_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,93,3,3,"2352_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,94,4,4,"2353_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,95,5,5,"2354_Test"
"1038",1,0,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,96,6,6,"2355_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,14,97,7,7,"2356_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,98,8,1,"2357_Test"
"1038",1,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,99,9,2,"2358_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,100,10,3,"2359_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,101,11,4,"2360_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,102,12,5,"2361_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,103,13,6,"2362_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,15,104,14,7,"2363_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,105,15,1,"2364_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,106,16,2,"2365_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,107,17,3,"2366_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,108,18,4,"2367_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,109,19,5,"2368_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,110,20,6,"2369_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,16,111,21,7,"2370_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,112,22,1,"2371_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,113,23,2,"2372_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,114,24,3,"2373_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,115,25,4,"2374_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,116,26,5,"2375_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,117,27,6,"2376_Test"
"1038",0,1,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,17,118,28,7,"2377_Test"
"1038",0,0,0,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,18,119,29,1,"2378_Test"
"1038",0,1,1,"Super Market","With Non-Food Department",15689,"0",,8410,10494,1892,2018,4,18,120,30,2,"2379_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,9,60,1,5,"2380_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,9,61,2,6,"2381_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,9,62,3,7,"2382_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,63,4,1,"2383_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,64,5,2,"2384_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,65,6,3,"2385_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,66,7,4,"2386_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,67,8,5,"2387_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,68,9,6,"2388_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,10,69,10,7,"2389_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,70,11,1,"2390_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,71,12,2,"2391_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,72,13,3,"2392_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,73,14,4,"2393_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,74,15,5,"2394_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,75,16,6,"2395_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,11,76,17,7,"2396_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,77,18,1,"2397_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,78,19,2,"2398_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,79,20,3,"2399_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,80,21,4,"2400_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,81,22,5,"2401_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,82,23,6,"2402_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,12,83,24,7,"2403_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,84,25,1,"2404_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,85,26,2,"2405_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,86,27,3,"2406_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,87,28,4,"2407_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,88,29,5,"2408_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,89,30,6,"2409_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,3,13,90,31,7,"2410_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,91,1,1,"2411_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,92,2,2,"2412_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,93,3,3,"2413_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,94,4,4,"2414_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,95,5,5,"2415_Test"
"1039",1,0,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,96,6,6,"2416_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,14,97,7,7,"2417_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,98,8,1,"2418_Test"
"1039",1,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,99,9,2,"2419_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,100,10,3,"2420_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,101,11,4,"2421_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,102,12,5,"2422_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,103,13,6,"2423_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,15,104,14,7,"2424_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,105,15,1,"2425_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,106,16,2,"2426_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,107,17,3,"2427_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,108,18,4,"2428_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,109,19,5,"2429_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,110,20,6,"2430_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,16,111,21,7,"2431_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,112,22,1,"2432_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,113,23,2,"2433_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,114,24,3,"2434_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,115,25,4,"2435_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,116,26,5,"2436_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,117,27,6,"2437_Test"
"1039",0,1,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,17,118,28,7,"2438_Test"
"1039",0,0,0,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,18,119,29,1,"2439_Test"
"1039",0,1,1,"Hyper Market","General",970,"2",,32221,16186,5727,2018,4,18,120,30,2,"2440_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,9,60,1,5,"2441_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,9,61,2,6,"2442_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,9,62,3,7,"2443_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,63,4,1,"2444_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,64,5,2,"2445_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,65,6,3,"2446_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,66,7,4,"2447_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,67,8,5,"2448_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,68,9,6,"2449_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,10,69,10,7,"2450_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,70,11,1,"2451_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,71,12,2,"2452_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,72,13,3,"2453_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,73,14,4,"2454_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,74,15,5,"2455_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,75,16,6,"2456_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,11,76,17,7,"2457_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,77,18,1,"2458_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,78,19,2,"2459_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,79,20,3,"2460_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,80,21,4,"2461_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,81,22,5,"2462_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,82,23,6,"2463_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,12,83,24,7,"2464_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,84,25,1,"2465_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,85,26,2,"2466_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,86,27,3,"2467_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,87,28,4,"2468_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,88,29,5,"2469_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,89,30,6,"2470_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,3,13,90,31,7,"2471_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,91,1,1,"2472_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,92,2,2,"2473_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,93,3,3,"2474_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,94,4,4,"2475_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,95,5,5,"2476_Test"
"1040",1,0,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,96,6,6,"2477_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,14,97,7,7,"2478_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,98,8,1,"2479_Test"
"1040",1,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,99,9,2,"2480_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,100,10,3,"2481_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,101,11,4,"2482_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,102,12,5,"2483_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,103,13,6,"2484_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,15,104,14,7,"2485_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,105,15,1,"2486_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,106,16,2,"2487_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,107,17,3,"2488_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,108,18,4,"2489_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,109,19,5,"2490_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,110,20,6,"2491_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,16,111,21,7,"2492_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,112,22,1,"2493_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,113,23,2,"2494_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,114,24,3,"2495_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,115,25,4,"2496_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,116,26,5,"2497_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,117,27,6,"2498_Test"
"1040",0,1,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,17,118,28,7,"2499_Test"
"1040",0,0,0,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,18,119,29,1,"2500_Test"
"1040",0,1,1,"Hyper Market","With Non-Food Department",3073,"10",,7215,11849,1293,2018,4,18,120,30,2,"2501_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,9,60,1,5,"2502_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,9,61,2,6,"2503_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,9,62,3,7,"2504_Test"
"1041",0,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,63,4,1,"2505_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,64,5,2,"2506_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,65,6,3,"2507_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,66,7,4,"2508_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,67,8,5,"2509_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,68,9,6,"2510_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,10,69,10,7,"2511_Test"
"1041",0,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,70,11,1,"2512_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,71,12,2,"2513_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,72,13,3,"2514_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,73,14,4,"2515_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,74,15,5,"2516_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,75,16,6,"2517_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,11,76,17,7,"2518_Test"
"1041",0,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,77,18,1,"2519_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,78,19,2,"2520_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,79,20,3,"2521_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,80,21,4,"2522_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,81,22,5,"2523_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,82,23,6,"2524_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,12,83,24,7,"2525_Test"
"1041",0,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,84,25,1,"2526_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,85,26,2,"2527_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,86,27,3,"2528_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,87,28,4,"2529_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,88,29,5,"2530_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,89,30,6,"2531_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,3,13,90,31,7,"2532_Test"
"1041",0,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,91,1,1,"2533_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,92,2,2,"2534_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,93,3,3,"2535_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,94,4,4,"2536_Test"
"1041",0,1,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,95,5,5,"2537_Test"
"1041",1,0,1,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,96,6,6,"2538_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,14,97,7,7,"2539_Test"
"1041",0,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,15,98,8,1,"2540_Test"
"1041",1,0,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,15,99,9,2,"2541_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,15,100,10,3,"2542_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,15,101,11,4,"2543_Test"
"1041",0,1,0,"Standard Market","With Non-Food Department",4811,"5",,9337,10242,1064,2018,4,15,102,12,5,"2544_Test"
